,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
1906,22189,it is of no importance.,general:dontcare,general,valid,general:dontcare,0.99142324924469
1907,21855,"it doesn't matter for me, olly.",general:dontcare,general,valid,general:dontcare,0.8955373167991638
1908,22083,don't really mind to choose any one.,general:dontcare,general,train_nlu,general:dontcare,0.9975944757461548
1909,21881,"this is unimportant for me, olly.",general:dontcare,general,train_ms,qa:factoid,0.7248023152351379
1910,21883,"that is of no importance, olly.",general:dontcare,general,valid,general:dontcare,0.9863879680633544
1911,22188,"any one will be good to me, olly.",general:dontcare,general,test,general:commandstop,0.6041436195373535
1912,21916,don't really know.,general:dontcare,general,test,general:dontcare,0.9953495860099792
1913,22081,don't really mind for whatever.,general:dontcare,general,test,general:dontcare,0.9994128942489624
1914,22107,"anything is fine to me, olly.",general:dontcare,general,train_nlu,general:dontcare,0.9658504724502563
1915,21802,i wouldn't bother.,general:dontcare,general,train_ms,general:dontcare,0.9974660277366638
1916,22229,would not really know.,general:dontcare,general,train_nlu,general:dontcare,0.9779430031776428
1917,21853,"really would not mind, olly.",general:dontcare,general,test,general:dontcare,0.9576274752616882
1918,22206,"it is unimportant for me, olly.",general:dontcare,general,train_ms,qa:factoid,0.3669995367527008
1919,21971,"that does not really matter to me, olly.",general:dontcare,general,valid,general:dontcare,0.992853820323944
1920,22050,i would not really mind.,general:dontcare,general,train_nlu,general:dontcare,0.9855997562408448
1921,21822,it doesn't really matter.,general:dontcare,general,valid,general:dontcare,0.9924111366271972
1922,22033,"i don't really know, olly.",general:dontcare,general,train_nlu,general:dontcare,0.9911494851112366
1923,22038,i don't really mind for anything.,general:dontcare,general,test,general:dontcare,0.9903106093406676
1924,21832,that doesn't really matter.,general:dontcare,general,train_ms,general:dontcare,0.9940415024757384
1925,22199,i have no idea regarding to which to choose.,general:dontcare,general,valid,general:dontcare,0.7752811312675476
1926,21866,would not really mind for any one.,general:dontcare,general,train_nlu,general:dontcare,0.9932140111923218
1927,21791,this is of no importance for me.,general:dontcare,general,train_ms,general:dontcare,0.9824044108390808
1928,22120,"would not bother, olly.",general:dontcare,general,valid,general:dontcare,0.9927886724472046
1929,21859,"would not mind for any one, olly.",general:dontcare,general,train_ms,general:dontcare,0.9199469089508056
1930,22175,i don't mind.,general:dontcare,general,test,general:explain,0.5920968651771545
1931,22177,i do not care.,general:dontcare,general,test,general:dontcare,0.958885669708252
1932,21825,"this does not matter, olly.",general:dontcare,general,train_nlu,general:dontcare,0.926153600215912
1933,22024,"i do not really bother, olly.",general:dontcare,general,test,general:dontcare,0.9981330037117004
1934,21939,"doesn't really matter to me, olly.",general:dontcare,general,valid,general:dontcare,0.9965479969978333
1935,22007,any one will be fine.,general:dontcare,general,valid,general:dontcare,0.5223433971405029
1936,22048,"i wouldn't bother, olly.",general:dontcare,general,test,general:dontcare,0.9957494735717772
1937,21843,"have no idea for which to select, olly.",general:dontcare,general,valid,general:dontcare,0.9204127192497252
1938,22068,i don't mind for whatever.,general:dontcare,general,test,general:dontcare,0.9985671639442444
1939,21978,"i wouldn't really mind for whatever, olly.",general:dontcare,general,test,general:dontcare,0.998336374759674
1940,22063,this does not matter with me.,general:dontcare,general,valid,general:dontcare,0.6014088988304138
1941,21884,"i wouldn't mind to choose any one, olly.",general:dontcare,general,test,general:dontcare,0.9686862230300904
1942,21905,i would not bother.,general:dontcare,general,train_nlu,general:dontcare,0.9956811666488647
1943,22134,really i wouldn't mind.,general:dontcare,general,train_ms,general:dontcare,0.9459789991378784
1944,21997,really i would not mind.,general:dontcare,general,valid,general:dontcare,0.978524088859558
1945,21991,would not really bother.,general:dontcare,general,train_ms,general:dontcare,0.9983797073364258
1946,21800,"do not really mind for whatever, olly.",general:dontcare,general,test,general:dontcare,0.998619794845581
1947,22111,"have no idea about what to choose, olly.",general:dontcare,general,test,general:dontcare,0.9976619482040404
1948,22039,i wouldn't care.,general:dontcare,general,train_ms,general:dontcare,0.9915728569030762
1949,22160,"really wouldn't mind, olly.",general:dontcare,general,test,general:dontcare,0.9379529356956482
1950,21819,it doesn't really matter with me.,general:dontcare,general,train_ms,general:dontcare,0.989646315574646
1951,21945,any one is good for me.,general:dontcare,general,valid,general:dontcare,0.7829297184944153
1952,22123,"i have no idea about what to choose, olly.",general:dontcare,general,valid,general:dontcare,0.9974868893623352
1953,22215,i don't bother.,general:dontcare,general,train_ms,general:dontcare,0.9960516691207886
1954,22190,never mind.,general:dontcare,general,test,play:game,0.9919524788856506
1955,21957,this is of no importance with me.,general:dontcare,general,valid,general:dontcare,0.9841733574867249
1956,21917,would not mind to choose any one.,general:dontcare,general,train_nlu,general:dontcare,0.988506317138672
1957,21998,don't mind.,general:dontcare,general,train_ms,general:explain,0.8352381587028503
1958,22008,"it doesn't really matter, olly.",general:dontcare,general,train_nlu,general:dontcare,0.994238257408142
1959,21992,this doesn't matter to me.,general:dontcare,general,train_ms,nlu_fallback,0.3
1960,21993,i have no idea about which to choose.,general:dontcare,general,test,general:dontcare,0.9932483434677124
1961,22095,"i don't know, olly.",general:dontcare,general,test,general:dontcare,0.9605512022972108
1962,21814,"do not bother, olly.",general:dontcare,general,train_ms,general:dontcare,0.9922497868537904
1963,21844,i wouldn't really bother.,general:dontcare,general,train_nlu,general:dontcare,0.9992429614067078
1964,21944,this is unimportant to me.,general:dontcare,general,valid,nlu_fallback,0.3
1965,22074,doesn't matter.,general:dontcare,general,train_ms,general:dontcare,0.6470910906791687
1966,22078,"really do not mind, olly.",general:dontcare,general,test,general:dontcare,0.9161375761032104
1967,22051,"really i wouldn't mind, olly.",general:dontcare,general,test,general:dontcare,0.9430201649665833
1968,21999,don't really care.,general:dontcare,general,valid,general:dontcare,0.9977704286575316
1969,21964,"i would not really know, olly.",general:dontcare,general,test,general:dontcare,0.97131609916687
1970,22152,"any one is fine for me, olly.",general:dontcare,general,train_nlu,general:dontcare,0.9744278192520142
1971,22210,any one is good to me.,general:dontcare,general,valid,general:dontcare,0.7026832103729248
1972,21891,wouldn't really mind for any one.,general:dontcare,general,valid,general:dontcare,0.9950159788131714
1973,21848,have no idea regarding to which to select.,general:dontcare,general,test,general:commandstop,0.8804333209991455
1974,21804,"would not really mind for any one, olly.",general:dontcare,general,train_ms,general:dontcare,0.9893274307250975
1975,22237,i would not mind for whatever.,general:dontcare,general,train_nlu,general:dontcare,0.997391164302826
1976,22233,it is of no importance with me.,general:dontcare,general,train_nlu,general:dontcare,0.995875895023346
1977,22144,"it does not matter to me, olly.",general:dontcare,general,train_nlu,general:dontcare,0.8776276111602783
1978,22173,"any one will be okay with me, olly.",general:dontcare,general,train_nlu,general:dontcare,0.978079080581665
1979,22211,"i do not really mind, olly.",general:dontcare,general,valid,general:dontcare,0.9425523281097412
1980,21867,"i have no idea about what to do, olly.",general:dontcare,general,train_nlu,general:dontcare,0.9934171438217164
1981,22075,"i have no idea for which to choose, olly.",general:dontcare,general,test,general:dontcare,0.990517258644104
1982,21794,that does not really matter to me.,general:dontcare,general,test,general:dontcare,0.9946603775024414
1983,22198,would not really mind.,general:dontcare,general,train_ms,general:dontcare,0.9848547577857972
1984,21958,wouldn't know.,general:dontcare,general,test,general:dontcare,0.6388645768165588
1985,21982,do not mind to select any one.,general:dontcare,general,valid,general:dontcare,0.6103321313858032
1986,21986,"have no idea, olly.",general:dontcare,general,test,general:dontcare,0.9833894371986388
1987,22040,whatever is good.,general:dontcare,general,train_nlu,general:dontcare,0.9826213717460632
1988,21949,it is unimportant for me.,general:dontcare,general,train_ms,nlu_fallback,0.3
1989,21937,i don't care.,general:dontcare,general,train_nlu,general:dontcare,0.9950838088989258
1990,21985,would not really mind to choose any one.,general:dontcare,general,train_ms,general:dontcare,0.9963815212249756
1991,22018,"don't bother, olly.",general:dontcare,general,valid,general:dontcare,0.9930399060249328
1992,24296,please could you clarify more on it.,general:explain,general,test,general:explain,0.9982414245605468
1993,24454,please once again elaborate.,general:explain,general,train_nlu,general:explain,0.9965564608573914
1994,24675,"s2, i can't catch that.",general:explain,general,train_nlu,general:explain,0.998654007911682
1995,24568,"s1, again explain to me please.",general:explain,general,train_ms,general:explain,0.9986884593963624
1996,24580,could not get that.,general:explain,general,valid,general:explain,0.4625650644302368
1997,24516,what you have said is not clear to me.,general:explain,general,test,general:explain,0.473360925912857
1998,24395,it was not so clear.,general:explain,general,valid,general:explain,0.8406224250793457
